twinkbackup, 8931
andybelford, 7674
KermitTheLiger, 25229
JonHMChan, 3644
topdogunderdog, 7628
willsansbury, 49170
briantschu, 6152
robainbinder, 17190
sb_pinkmantaray, 1461
mjgiarlo, 35352
paymentsexpert, 1637
CosmindArt, 27428
JaylinDaVon, 45408
kvetchingguru, 46323
DamonKlotz, 12877
znmeb, 12364
davidhdancer, 661
mikesherov, 9404
davemusson, 15404
RonBlessing, 2169
jessieeparks, 2990
CedricMBrightMD, 3521
JoshVanBC, 4043
gralinnaea, 7509
JErikOlvera, 1435
iamtodd_yvr, 1078
KindFortress, 16842
estebanuribe, 7764
radiographerben, 11071
bensheldon, 10475
joelcadams, 29011
Brangwyn, 12584
LeviMote, 16161
leftside, 22842
WendelynReischl, 654
IanCrookshank, 6806
ahnjune, 3989
da_wehner, 11285
okiewhaler, 6990
AKwittken, 469
jcdevera89, 13176
JohnVAustin, 15109
zavierwill, 13129
martinisoft, 16309
Chris_C_Harder, 8331
smarbin, 3815
chrisgwilliams, 15058
gantpants, 16336
zanejchen, 9921
Wine_andProses, 9156
david_tallan, 6196
kylebelanger1, 11554
TayeDove, 31498
DorklordCanada, 56156
KnightErrant_JR, 15650
rabbibecky, 1762
JasonWLaPier, 1508
buffalopoet11, 862
TolgaYalkin, 369
edtechfactotum, 5633
RyMB, 54504
kamoswin, 13002
kevinspenst, 10834
thomasdcameron, 10213
PaulKawika, 7333
BigggRusss, 1867
hughrawlinson, 25564
coreylweathers, 2715
bsibley, 14533
dlabeach, 6230
PlanetLandsman, 18302
JabezMcB, 4827
PeterLynnLA, 190
gbrettmiller, 6405
enricogomez, 1714
JAPittsWriter, 4236
Will6And7Ric, 95989
xatruchNMT, 76118
raymassie, 3844
dodgethistweet, 4878
ShinyToyRobots, 9438
wogslandwriter, 11544
dasjo, 13024
msimonovich, 5706
JoshuaHumphrey, 31879
Khoshtistic, 13443
EloytheSaint, 2862
ToHitAC0, 6422
HESBlANS, 4302
ArunWise, 1450
sunildasgupta4, 4880
startupjedi, 4133
pastordj, 5674
amcollins, 0
MurderDice, 23427
RodrigoSanchez, 13246
flopcardboard, 9054
NathanVictoria, 4635
worldnamer, 11688
MikeKatell, 3589
landon_richie_, 1189
niclabrosse, 2672
ITSMPundit, 3258
XetriiAnon, 15271
koalalorenzo, 45840
chic0junit, 6525
jas3311, 2859
shmuel, 3116
OrpheusBoythorn, 2222
NyxLock, 9551
BrianBPK, 2218
Higgipedia, 1834
prettyboymatthw, 4805
anders_d_k, 3636
DougMAustin, 9975
anandchukka3, 1342
NickMooneyhan, 3711
TimLumpkins, 5016
dis_aspora, 1285
benedictjt, 10715
UPIAM, 1705
KevinIrvineChi, 5286
NicolasWelch, 3878
Debasement14, 1715
worthy_go, 48
davehunt82, 3983
PatrickBelongs, 13513
mr_shiny, 12791
BryanLakatos, 8028
DrRobertZeitlin, 934
unwyn, 16956
jpenarosas, 10182
thisColin, 5723
alienearbud, 41154
KingPhill_, 7884
HESherman, 80033
iGregoryJohnson, 3821
tcscreamer, 22050
weregator, 4317
joshmeehanart, 753
rickmb, 5872
ftmfilth, 1905
nevadawolfe, 16285
blklyptus, 43289
dklaass10, 3465
Jayme_Shelton, 3016
jorgeungo, 6095
norman_oro, 26429
NathanWaddell1, 25973
alexmdunne, 13801
tonytwirls, 1498
youknowjack, 1083
mike14780, 5792
jonosapien, 4305
mcullen, 3272
regjoeconsults, 1894
jpkang, 3431
ZapDynamic, 16791
PDMurphy01810, 3024
UnchartedHaven, 18155
btp76, 9356
hispronouns, 11
DiversityEric, 48505
GerardDwan, 9303
keeganeatmon, 7066
billgabovitch, 1759
ronengoldstein, 1796
interstar, 9103
KleinpasteThijs, 6890
RaymondForbes, 2492
AmolforFlorida, 3839
pnuw, 3867
DelGallowayWF, 747
majorstarstuff, 908
YannickKPhD, 4321
YoniNachmany, 930
TheSmokeyJoe, 8935
agrossfield, 5514
AndraeVR, 1365
vitalypavlenko, 6646
FergieATX, 10317
4damHall, 2940
cheetah_spotty, 61314
azilnik, 3950
jchodera, 12851
itsjustdrey, 17391
hoyekiyapi, 96
centralscot, 5751
ChadRMandala, 4743
charleslbrooks, 1317
setmajer, 15058
profjcsmith_slu, 548
bozoskeleton, 9865
davethecfre, 30053
_caseywatson, 11054
hackerblinks, 4894
weitzelb, 7070
HijosDelRol, 6366
WillORNG, 30776
ZingerLearns, 13572
PhongOdin, 18166
MaxSwellFTM, 5438
jpetersmcbride, 2303
MahRudeBoi, 129
grooveplex, 4894
Rudhra_P, 9133
a1mrson, 8006
loeyjopez07, 2249
daraghmcdermott, 1419
Ruan_Uys, 465
therealchriswei, 23972
tinkler_alan, 463
bearthw, 392
traviszinnel, 11337
kujakupoet, 242608
matthewgibsonmd, 6274
mijoch, 1564
brent_goehring, 270
whimsicaldumpin, 35681
dan_h72, 6593
GreenCPA, 3134
Rhodes_Perry, 877
glenwilson2, 1670
BOOKONGOODBYE, 14966
jmglov, 7100
sceptre1067, 41614
RyanMarsNeuro, 327
willrsimpson, 9028
Kobaltblu13, 6322
Antoniodelballe, 55521
JimLindForPope, 478
benfinkel, 6004
Kaiglitterboy, 613
FernKurago, 4172
AVALANCHE_Girls, 94
Rhetteeornot, 5470
RafaWriter, 55683
dalehirt, 10206
nathanwlyon, 432
BisonicKevin, 1200
Robert_Paterno, 2479
BeefGriller, 39755
_Gil_Henriques, 3323
fscabrera, 762
loucamerlengo, 1849
CatlinThornCYC, 7032
Der_Pesse, 8287
EnricOrtuno, 544
doubleca5t, 1785
PizzaMeeple, 3669
SaucedoJoe, 4318
burtontaylor, 7623
brentajohnson12, 6424
e_p82, 3099
apurvrdx, 6456
cwalterswrite, 1598
rrangell, 162
brandonroiger, 7699
ImCshelly, 4969
jerem_baldwin, 2775
clubnobbie, 3768
FantasyEcology, 5772
TonyChatman, 1027
jacksalou1977, 3567
gvmlove, 5601
StephenGKrueger, 1125
nagnagnag, 7755
PatrickCavins, 4677
MikeBreitner, 5603
Siroliverthe2nd, 36329
thomasanovosel, 13944
BenParsonsNH, 311
physicsbeany, 610
mzipser, 5245
RobJusticenet, 7004
KyleJrdnSmith, 130
dan_foreman_EC, 2404
advocaatsmeets, 47980
gordonjdruby, 1510
MarcGofstein, 860
ElbertGarciaFl, 1074
connoley, 2242
Tsikbalichmaya, 2889
MW_Thompson, 7987
JazzIsBlues, 4440
captainbyrank, 65
juanfermaestre, 2166
YYCSocialist, 8077
sheddingxweight, 1112
robiliciousnz, 7618
DarkElfLX, 3938
MagicalSystems, 618
tisaneg, 2917
djspisme, 21589
anthonykjsmith, 2209
DuaneAnders, 5155
UA_Mr_Harrell, 15352
romsepvak, 101
thedavidjudge, 1026
Rhinocerization, 134726
TyMcNamee, 764
moulson1313, 6344
LoFiBoii, 12774
PJFairbrother, 6207
alexdmccabe, 8191
drsalvucci, 6701
JacobGeibRosch, 1174
sexualhealthLDN, 10359
thzinc, 5885
jumbledmutt, 4212
somershade1, 2967
alejovigo, 19771
ian_snyder5, 3467
JonathanJR732, 1246
kylandyoung, 8374
EddieSVerrar, 13326
DavidBryantLab, 207
jeremykadden, 145
AshleyChhibber, 441
tarikddaniels, 724
bybencarrier, 4974
_jonathan_codes, 479
SethMinard, 735
ZachStroth, 19018
mlarocque87, 31331
DlONYSEOKJlN, 133173
boxofbox, 1423
underscoretire, 19297
My20SidedLife, 3705
DangleDoppler, 32714
poor2rico, 3453
seanedwalker, 694
Jon__Zachary, 3012
KevinJFellows, 3131
gwtrev, 4436
AdamLMahoney, 865
will_wamaru, 1163
imsopastelform1, 1775
JamieBort, 4761
oddin85, 2089
dbezzant, 5797
JaspervN, 12287
AAAYVIC, 25
trechriron, 3583
Jeuel, 488
riccjohn, 2223
RodarteMiller, 579
moichiaaron, 4166
RoaringHometown, 9942
scotryder, 3001
metalsnail, 14399
FitchGames, 704
Wcubed3, 16072
NathanForCH, 342
proddicles, 4035
EPantano, 5458
MichaelDeSousa5, 1068
Snake_Bomb, 4585
devicenull, 18811
entrogaming, 423
Lostone1980, 17663
Gid_Rhys, 14118
RobFireDragon, 5164
eswtang, 1620
SkullDixon, 5092
jpfernan3, 520
philcritchley, 4268
TheAveryGardner, 7365
SteveDisselhors, 2181
jonconnorself, 2246
PromoSamati, 674
docpalindrome, 3862
MannyatOz, 2870
craigjorgens, 6251
matthewegabb, 9913
hawklord2112, 34420
JacobPeoplee, 8399
HabboOkee, 2454
sapphicgiant, 8762
belchetron, 1961
chasellingson, 108
TimmyHowl, 24483
hunterwagenaar, 627
GgomezEnrique, 311
lessismarc, 1499
zachhynes, 2370
liblarrian, 921
fuckudorani, 2478
Atrayus, 205
bwcory, 4943
Chris_Girodat, 2592
isaiah_the_mann, 427
koen_hufkens, 8089
JulianCastro, 12630
NaughtyRupert, 4078
QuentinBrehler, 862
eraserbones, 2970
marcantoines, 405
src_code, 872
BroadwayGuru, 24381
BenSandfelder, 1986
DavidMcDaniel84, 1213
merricgaming, 7845
kjwcpm, 5505
super_landon1, 4262
coffee_and_pi, 3972
ArtistInABlock, 8010
NickLuallin, 2878
JuneYourTech, 123418
gothfagg0t, 1089
WPTunes, 499
IndoorWTF, 6168
pddixit, 454
Spiggs18, 3014
therealHRnerd, 1558
samjenkins, 2779
caleybryce, 534
JasonDeline, 1229
PopeWorldbuild, 5756
christianxderek, 3039
MWSchollenberg, 1982
mr_aquil1, 1021
UrbanCripple, 1562
seeking1315, 6905
LMT_Spoon, 303
MrJohnfro, 4184
lesbianmoore, 27961
MSHenriksen, 2810
rickd95, 424
poemsboutpoetry, 3480
calebeng, 4128
n33dybabyboy, 2755
trobedsbitch, 6774
neverhidelove, 11458
ultnamon, 8937
NYCMayor, 19141
THEstaceyjay, 5395
fmanjoo, 8118
axhawk, 1984
BrychanJames, 2964
oakandfur, 2372
dudebrdglasses, 1618
cycletherapyHam, 5465
TallWireless, 640
VengefulBlue, 53231
TheCounProf, 257
jessecablek, 4425
Dusteh, 1803
Irishnaabe, 353
kakanorm, 14588
fuzzbang, 1201
percyrrose, 2459
merlijndev, 275
willklajbor, 339
Brian_K_C, 392
PascaliwagED, 2496
themattdenney, 6862
MattJASmith, 979
JHRTox, 798
TroySeppelt, 2703
AquaKong, 16382
elycrossing, 604
back2birdbih, 20418
eedok, 1556
BlakeFreier, 463
KennyWBush, 12206
StringBassMotiv, 22502
KyleNitschke12, 752
warofthesuburbs, 1300
maxberger, 2318
Deaneoreilly, 768
drunktayl0r, 5478
SLO_Djinn, 8415
nonprofitnyACT, 190
FadyShanouda, 580
Shann0Mac, 651
ninjaman173, 6300
cjstreed, 6711
HeWritesWords, 4731
ur_stalk3r, 8248
baby_boyslut, 7232
2014ORTOY, 32973
vkatariya8, 2548
5GRecruiter, 4058
dismallydamien, 22427
AmazingElie, 7702
skaterpoops, 5007
BrynShank, 832
thmstli, 490
wyrdgaest, 1404
shamarbeverly, 6792
rob_kabobb, 1832
josepilove, 205
DanielSilveyra, 5937
slygui, 2886
MariusVerhage, 3106
AkivaDaphydd, 14093
themrmalachi, 1102
mikestewy, 652
domengsuba, 28880
makemarks77, 4805
cjprivitera, 3493
TCPChemistry, 361
OlivierLambel, 2067
StevenLittleTO, 1488
unsuresexuality, 2914
pathar, 15
zombielynxx, 18303
rithykhut, 847
TeachLW, 4283
jhinthony, 1014
dpradagracia, 820
gaywonk, 2812
romangineer, 663
theneonlobster, 446
bclementswrites, 1699
Zenorobster, 1134
RPGScience, 1403
spiller2, 81517
HeRhymesWithMe, 3775
mdlesperance, 243
Alex_TR, 552
Mr_He_Me_Him, 45597
theferocity, 208433
Booker4KY, 12511
elielcruz, 115957
sjoerdly, 21986
OhHeyDJ, 127994
matherion, 11317
yoonxhobi, 4863
PrestonMitchum, 64938
cutypumpking, 54021
BackupLefey, 90
brucejijones, 5642
tommyzsh, 795
quinnmatt, 605
KahaariKenyatta, 2995
greyauthor, 5026
OwenHussey2, 59
Snyde_Remark, 561
massspecjimi, 2022
JHAccess, 326
Mark_J_Biggs, 24
WSuellau, 11123
e_broh, 13210
weeb_idiot, 11517
csbodine, 1416
geblackiv, 618
Jekrac, 815
tornotlukin, 779
victorinspace, 1262
javiespinozajd, 15703
seattleskyeyes, 1348
Middleway_, 246
James_C_Mccloy, 12767
manueltreiner, 2930
Nemonixon, 2412
healthpolicyDPT, 1880
theredseraph, 3611
KevinYa13099403, 9917
thredsoncult, 9241
S5photog, 11018
AyoadeYoon, 513
MrJoeJenkins, 14617
desTroyP8Rchy, 2725
fuzzydave1, 22692
Ninerunner, 4206
CoachHartley, 207
exceedexcelsior, 2984
takkun363, 708
RLopezCe, 252
senseigab, 49088
TheDannyHarper, 403
ryanlpainter, 57902
nyashtonya, 118
Just_B_Adair, 863
dan_abramov, 73281
gieljandevries, 6627
davidhogg111, 10434
DialHForHagai, 116738
kturcotte1980, 86600
adrielhampton, 152068
FredTJoseph, 46279
OrionKidder, 134431
JuliusGoat, 110200
the_Sage_BB, 20563
revrrlewis, 58052
jamestallosi, 1854
scrapplejc, 294
piece_of_astin, 30472
aassica, 10
dschulkey, 1632
tbhussey, 1376
StudiousMarxist, 305
M_A_Ormerod, 1874
M_Stoneberg, 1130
buizelboy69, 184
CrimsonG_Shep, 34684
justinemanuelj, 884
BlackfallPress, 865
contrivedex, 868
dimitrivh, 15647
shaun_vids, 16241
AndyThatsCrazy, 4233
Curufea, 2184
simonjhsays, 3631
gfcrone, 19317
ChrisAlbarado, 921
cosmicchiasmus, 17798
AlecHershman, 295
russgluyas, 63
spencersage, 609
andrewgjacobs, 427
rogerod, 180
KyleMPromont, 443
JMazeitis, 706
rosecoloredphjl, 1388
ritzthor, 35
KieranRamnarine, 4165
13Enigmas, 1193
dawitmaklilu, 3980
stephenhardie, 1730
softwarebear, 496
derekischmitz, 5500
MBNC100, 3111
M_Catangui, 6802
gonegolly, 9432
IanNFox, 6602
LolNoNom, 11051
EdgxrAllxnHoe, 3800
evansherar, 16104
dummy_devin, 13232
ctbarrett, 414
cynicalbrock, 1528
kingquismason, 3347
adammw, 3790
monkchips, 129349
prmorphine, 4880
denn_daddy, 2655
CoryBooker, 65549
Okwonga, 95493
Wulfboyraff, 962
MrSmall215, 11603
nerdy_as_heck, 28688
TalentMan_Liam, 180
_awwsmm, 1285
itsjoshuanovak, 489
RainbowyHazFuck, 7326
BilldeBlasio, 2154
fakeandbasic, 11
drdlascano, 1370
kindavishal, 1001
aaronlmorrison, 22623
cstross, 87189
UXRyan, 1987
sivavaid, 1601
carterforva, 13363
Azi, 165528
DomDiFurio, 28086
thrasherxy, 36507
CT_Bergstrom, 14284
HistoryNed, 51090
dantley, 2882
RobKendt, 19926
PeteButtigieg, 11632
LittlePrinxe098, 28302
ObiomaUgoala, 5351
tha_rami, 105249
fetusdeletis, 734
valaissheep, 126
WritNelson, 36404
AdamRizzo5, 26
JeffreyKoetjeMD, 33
MrJOnayemi, 136
johnelliott01, 50
kellenhawley, 593
joshuastehr, 321
ElmankabadyMo, 1430
UB_Shubh, 211
cisntt, 13770
jasonandrewpark, 12
louweaver, 50320
momdragana, 6813
BowtieAgility, 248
pgmacfarlane, 238
SuperPheemy, 3384
Impius, 16206
RoadToTheMaste1, 2805
DearthOfSid, 86891
NifMuhammad, 23348
rford, 1116
uglyratbicth, 1194
VolcanoRobby, 35
mojinonai, 10450
Craig_C_Smith, 108
batmaniscool100, 3916
AbbaBernstein, 659
AndersJMiller, 713
applin_pie, 3168
ted366, 460
the_localdork, 925
NeuroCoolWheels, 259
riymix, 1756
bk_biophysics, 965
MrChambersMS, 1508
MitchCapper, 49
fdmts, 12104
noahmgay, 3610
jashp88, 9311
coolshades102, 1697
marcuspwong, 294
theMattDouglas, 2944
JoelakaMaG, 104192
PonderEducation, 9654
sallbettacall, 107
GeneTKing, 3309
BenjaminJam1, 3120
bioapatite, 171
denniskpeters, 220
fakecigdad, 385
joe_yer99, 7374
Finniigan, 829
vinayaravind, 77154
SYNbit, 1230
marcusjdl, 171757
controlenthused, 16618
andylassner, 10133
MC_of_A, 2107
Nick_Offerman, 7857
adamcbest, 35375
jonnysun, 52963
wee_bairn, 136100
TrinityTheTuck, 10113
CasMudde, 63315
bakulxver, 40523
RobertBohan, 83706
austin_walker, 138751
DrPhilGoff, 39590
MichaelBourret, 24335
FransNYC, 126
briankoppelman, 70266
notallentorde, 266
bradnjacobs, 1945
BadAstronomer, 96493
matthewmilesuk, 244
GC_Interpreter, 403
RJ_Lame, 203
RichardAMcIver, 157
bigblackjacobin, 17581
sydbytes, 148
BucketheadCase, 176595
RTWeirdZ, 3364
HistoryMuppet, 13407
CatesKw, 166
LiamDingGlad, 10066
mikeyullinger, 1071
AustinOslock, 46
jguard_24, 1154
nahlikriley, 1752
IntlMstr2019, 220
jameslewisdev, 182
jazematteo, 436
fitzgerald_dee, 182
lafthethin, 1594
SilverlionPrime, 3048
CPearse97, 936
TheBroadwayPunk, 2229
1DoWhatIsRight, 18228
EdwardCox7, 541
matt_bohnhoff, 1173
Crisillas54, 9245
JohannesEvans, 1388
SimonFRCox, 104142
BryantGalindo, 563
Dave__Blythe, 1750
samthielman, 15593
laceilou, 538
Archainis, 3993
L_Feuerbrecher, 10879
devonsaliga, 43
ryansholin, 42052
succulentstu, 734
EstevannParra, 249
BagraYash, 120
JasonCMarvin, 2580
NoTotally, 114214
enrvuk, 362
gauravsabnis, 160803
jabbinho, 9724
EmreHoog, 1894
glecharles, 44630
joshspero, 318946
AlfredLewislll, 31400
angryzenmaster, 26359
bradje, 68840
siwaratrikalpa, 4285
sxtjune, 5127
douglasmack, 56485
alex_brandsen, 5952
amnewsboy, 82022
TheTattooedProf, 139859
anthonyvclark20, 9307
Whilhorst, 17906
tactful, 18351
artwells, 13536
auberonlefey, 19121
NeilLewisJr, 20029
CanYouImagineI, 39740
edyong209, 115787
Intrepidity, 27728
mcnees, 94695
pressatobegin, 2290
mathowie, 6730
pattonsanders_q, 2167
KuromiPouts, 530
EJ_Davies, 414
Ashismcrtrash, 3655
Dustin_T_Queen, 510
aaronthillsr, 314
ianmhm, 40139
BlasphemingJew, 5474
lordbaelish29, 3540
kasper_do, 327
gregsonian, 3357
oureric, 24981
matias_huapaya, 184
feverandfuss, 2044
annarborandy, 2687
RavenBerns, 14657
anishgawande, 6877
DictionaryWrite, 3435
Zach_Write_Now, 210
simplybellion, 3852
gryffinddorr_, 7774
HenryPrager, 2680
jimjambodyslam, 22
pawnhead, 578
confetticals, 118
PNWbibliophile, 5032
briangaar, 14007
tigerpoland95, 2995
newsmansimon, 3279
Cptn_Jax, 4219
BusinessAwakens, 191
yveshwinter, 520
AlexMercedCoder, 512
ComradeJinjin, 787
stxrboyy, 203
SamSylvera, 17
_brendonisgay_, 292
jonsawyerco, 414
_stevenfranco, 402
mertotter, 3316
OrigDisorder, 938
CodesGeck, 730
JRMoorheadJR, 1087
IOScheffer, 6053
Icvelofconcern, 667
Scotty_Millar, 799
sjforman99, 3339
scottpaladin, 5739
ribhandawat, 197
mavindimutua, 4853
EricHolthaus, 75846
hkrsztt, 3029
Robelhailu14, 52
Fandomz_Fanboi, 6211
DWolfePlays, 2469
MrJohnKendall, 5198
DeanAtta, 97009
StefanoMezzini, 1221
mayorsamie, 645
sambawason, 8943
Ecmorris82Eric, 571
khomerun, 1991
Melusi_MD, 186199
delAgate, 278
slimeburden, 17071
JG_NeuroSci, 3576
coachnate, 351
erik_der_elch, 69
TwoBizarre, 16183
straightboy80, 2325
steipete, 82762
SketchesbyBoze, 64441
sugar_c00ki3, 495
kai__pcy, 8898
goldman, 34661
LanceBass, 18423
PachiJayk, 20752
Audiophilomilo, 3498
HongKongHermit, 103178
roeldobbe, 1072
jonrosenberg, 187502
electrolemon, 35108
averymonsen, 2103
HayesBrown, 137208
VaillancourtP, 220
TayAndersonCO, 2651
alermun, 5003
scottheins, 14044
CasparSalmon, 87305
